2026-02-05 10:20:27 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): api.binance.com:443
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:46:00，总数：192
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 192
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:47:00 -> 2026-02-04 12:47:00+00:00 -> 1770209220000
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:47:00，总数：193
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 193
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:48:00 -> 2026-02-04 12:48:00+00:00 -> 1770209280000
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:48:00，总数：194
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 194
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:49:00 -> 2026-02-04 12:49:00+00:00 -> 1770209340000
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:49:00，总数：195
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 195
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:50:00 -> 2026-02-04 12:50:00+00:00 -> 1770209400000
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:50:00，总数：196
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 196
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:51:00 -> 2026-02-04 12:51:00+00:00 -> 1770209460000
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:51:00，总数：197
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 197
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:52:00 -> 2026-02-04 12:52:00+00:00 -> 1770209520000
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:52:00，总数：198
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 198
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:53:00 -> 2026-02-04 12:53:00+00:00 -> 1770209580000
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:53:00，总数：199
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 199
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:54:00 -> 2026-02-04 12:54:00+00:00 -> 1770209640000
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:54:00，总数：200
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 200
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:26 | INFO     | backpack_quant_trading.engine.live_trading:1238 | 📈 [数据预加载] ETH_USDC_PERP 进度: 200/1440
2026-02-05 17:35:26 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:55:00 -> 2026-02-04 12:55:00+00:00 -> 1770209700000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:55:00，总数：201
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 201
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:56:00 -> 2026-02-04 12:56:00+00:00 -> 1770209760000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:56:00，总数：202
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 202
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:57:00 -> 2026-02-04 12:57:00+00:00 -> 1770209820000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:57:00，总数：203
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 203
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:58:00 -> 2026-02-04 12:58:00+00:00 -> 1770209880000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:58:00，总数：204
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 204
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 12:59:00 -> 2026-02-04 12:59:00+00:00 -> 1770209940000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 20:59:00，总数：205
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 205
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:00:00 -> 2026-02-04 13:00:00+00:00 -> 1770210000000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:00:00，总数：206
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 206
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:01:00 -> 2026-02-04 13:01:00+00:00 -> 1770210060000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:01:00，总数：207
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 207
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:02:00 -> 2026-02-04 13:02:00+00:00 -> 1770210120000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:02:00，总数：208
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 208
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:03:00 -> 2026-02-04 13:03:00+00:00 -> 1770210180000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:03:00，总数：209
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 209
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:04:00 -> 2026-02-04 13:04:00+00:00 -> 1770210240000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:04:00，总数：210
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 210
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:05:00 -> 2026-02-04 13:05:00+00:00 -> 1770210300000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:05:00，总数：211
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 211
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:06:00 -> 2026-02-04 13:06:00+00:00 -> 1770210360000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:06:00，总数：212
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 212
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:07:00 -> 2026-02-04 13:07:00+00:00 -> 1770210420000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:07:00，总数：213
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 213
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:08:00 -> 2026-02-04 13:08:00+00:00 -> 1770210480000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:08:00，总数：214
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 214
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:09:00 -> 2026-02-04 13:09:00+00:00 -> 1770210540000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:09:00，总数：215
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 215
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:10:00 -> 2026-02-04 13:10:00+00:00 -> 1770210600000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:10:00，总数：216
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 216
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:11:00 -> 2026-02-04 13:11:00+00:00 -> 1770210660000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:11:00，总数：217
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 217
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:12:00 -> 2026-02-04 13:12:00+00:00 -> 1770210720000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:12:00，总数：218
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 218
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:13:00 -> 2026-02-04 13:13:00+00:00 -> 1770210780000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:13:00，总数：219
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 219
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:14:00 -> 2026-02-04 13:14:00+00:00 -> 1770210840000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:14:00，总数：220
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 220
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:15:00 -> 2026-02-04 13:15:00+00:00 -> 1770210900000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:15:00，总数：221
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 221
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:16:00 -> 2026-02-04 13:16:00+00:00 -> 1770210960000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:16:00，总数：222
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 222
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:17:00 -> 2026-02-04 13:17:00+00:00 -> 1770211020000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:17:00，总数：223
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 223
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:18:00 -> 2026-02-04 13:18:00+00:00 -> 1770211080000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:18:00，总数：224
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 224
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:19:00 -> 2026-02-04 13:19:00+00:00 -> 1770211140000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:19:00，总数：225
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 225
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:20:00 -> 2026-02-04 13:20:00+00:00 -> 1770211200000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:20:00，总数：226
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 226
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:21:00 -> 2026-02-04 13:21:00+00:00 -> 1770211260000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:21:00，总数：227
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 227
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:22:00 -> 2026-02-04 13:22:00+00:00 -> 1770211320000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:22:00，总数：228
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 228
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:23:00 -> 2026-02-04 13:23:00+00:00 -> 1770211380000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:23:00，总数：229
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 229
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:24:00 -> 2026-02-04 13:24:00+00:00 -> 1770211440000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:24:00，总数：230
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 230
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:25:00 -> 2026-02-04 13:25:00+00:00 -> 1770211500000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:25:00，总数：231
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 231
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:26:00 -> 2026-02-04 13:26:00+00:00 -> 1770211560000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:26:00，总数：232
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 232
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:27:00 -> 2026-02-04 13:27:00+00:00 -> 1770211620000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:27:00，总数：233
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:282 | 当前 ETH K线缓存数量: 233
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.core.data_manager:298 | 保存数据到文件: C:\Users\A1\PycharmProjects\PythonProject - 副本\backpack_quant_trading\core\..\data\ETH_1m_live.csv
2026-02-05 17:35:27 | DEBUG    | backpack_quant_trading.engine.live_trading:1184 | 📅 时间解析: 2026-02-04 13:28:00 -> 2026-02-04 13:28:00+00:00 -> 1770211680000
2026-02-05 17:35:27 | INFO     | backpack_quant_trading.core.data_manager:269 | 添加新 ETH K线数据: 2026-02-04 21:28:00，总数：234
